year,tournament_id,match_id,stage_name,home_team,away_team,home_goals,away_goals,result,home_team_win,away_team_win,draw,extra_time,penalty_shootout,match_date,total_goals
1995,WC-1995,M-1995-12,group stage,United States,Denmark,2,0,home team win,1,0,0,0,0,1995-06-08,2
1995,WC-1995,M-1995-13,group stage,Brazil,Germany,1,6,away team win,0,1,0,0,0,1995-06-09,7
1995,WC-1995,M-1995-14,group stage,Sweden,Japan,2,0,home team win,1,0,0,0,0,1995-06-09,2
1995,WC-1995,M-1995-15,group stage,Nigeria,England,2,3,away team win,0,1,0,0,0,1995-06-10,5
1995,WC-1995,M-1995-16,group stage,Norway,Canada,7,0,home team win,1,0,0,0,0,1995-06-10,7
1995,WC-1995,M-1995-17,group stage,China,Denmark,3,1,home team win,1,0,0,0,0,1995-06-10,4
1995,WC-1995,M-1995-18,group stage,United States,Australia,4,1,home team win,1,0,0,0,0,1995-06-10,5
1995,WC-1995,M-1995-19,quarter-final,Japan,United States,0,4,away team win,0,1,0,0,0,1995-06-13,4
1995,WC-1995,M-1995-20,quarter-final,Norway,Denmark,3,1,home team win,1,0,0,0,0,1995-06-13,4
1995,WC-1995,M-1995-21,quarter-final,Germany,England,3,0,home team win,1,0,0,0,0,1995-06-13,3
1995,WC-1995,M-1995-22,quarter-final,Sweden,China,1,1,away team win,0,1,0,1,1,1995-06-13,2
1995,WC-1995,M-1995-23,semi-final,United States,Norway,0,1,away team win,0,1,0,0,0,1995-06-15,1
1995,WC-1995,M-1995-24,semi-final,Germany,China,1,0,home team win,1,0,0,0,0,1995-06-15,1
1995,WC-1995,M-1995-25,third-place match,China,United States,0,2,away team win,0,1,0,0,0,1995-06-17,2
1995,WC-1995,M-1995-26,final,Germany,Norway,0,2,away team win,0,1,0,0,0,1995-06-18,2
1998,WC-1998,M-1998-01,group stage,Brazil,Scotland,2,1,home team win,1,0,0,0,0,1998-06-10,3
1998,WC-1998,M-1998-02,group stage,Morocco,Norway,2,2,draw,0,0,1,0,0,1998-06-10,4
1998,WC-1998,M-1998-03,group stage,Italy,Chile,2,2,draw,0,0,1,0,0,1998-06-11,4
1998,WC-1998,M-1998-04,group stage,Cameroon,Austria,1,1,draw,0,0,1,0,0,1998-06-11,2
1998,WC-1998,M-1998-05,group stage,Paraguay,Bulgaria,0,0,draw,0,0,1,0,0,1998-06-12,0
1998,WC-1998,M-1998-06,group stage,Saudi Arabia,Denmark,0,1,away team win,0,1,0,0,0,1998-06-12,1
1998,WC-1998,M-1998-07,group stage,France,South Africa,3,0,home team win,1,0,0,0,0,1998-06-12,3
1998,WC-1998,M-1998-08,group stage,Spain,Nigeria,2,3,away team win,0,1,0,0,0,1998-06-13,5
1998,WC-1998,M-1998-09,group stage,South Korea,Mexico,1,3,away team win,0,1,0,0,0,1998-06-13,4
1998,WC-1998,M-1998-10,group stage,Netherlands,Belgium,0,0,draw,0,0,1,0,0,1998-06-13,0
1998,WC-1998,M-1998-11,group stage,Argentina,Japan,1,0,home team win,1,0,0,0,0,1998-06-14,1
1998,WC-1998,M-1998-12,group stage,Yugoslavia,Iran,1,0,home team win,1,0,0,0,0,1998-06-14,1
1998,WC-1998,M-1998-13,group stage,Jamaica,Croatia,1,3,away team win,0,1,0,0,0,1998-06-14,4
1998,WC-1998,M-1998-14,group stage,England,Tunisia,2,0,home team win,1,0,0,0,0,1998-06-15,2
1998,WC-1998,M-1998-15,group stage,Romania,Colombia,1,0,home team win,1,0,0,0,0,1998-06-15,1
1998,WC-1998,M-1998-16,group stage,Germany,United States,2,0,home team win,1,0,0,0,0,1998-06-15,2
1998,WC-1998,M-1998-17,group stage,Scotland,Norway,1,1,draw,0,0,1,0,0,1998-06-16,2
1998,WC-1998,M-1998-18,group stage,Brazil,Morocco,3,0,home team win,1,0,0,0,0,1998-06-16,3
1998,WC-1998,M-1998-19,group stage,Chile,Austria,1,1,draw,0,0,1,0,0,1998-06-17,2
1998,WC-1998,M-1998-20,group stage,Italy,Cameroon,3,0,home team win,1,0,0,0,0,1998-06-17,3
1998,WC-1998,M-1998-21,group stage,South Africa,Denmark,1,1,draw,0,0,1,0,0,1998-06-18,2
1998,WC-1998,M-1998-22,group stage,France,Saudi Arabia,4,0,home team win,1,0,0,0,0,1998-06-18,4
1998,WC-1998,M-1998-23,group stage,Nigeria,Bulgaria,1,0,home team win,1,0,0,0,0,1998-06-19,1
1998,WC-1998,M-1998-24,group stage,Spain,Paraguay,0,0,draw,0,0,1,0,0,1998-06-19,0
1998,WC-1998,M-1998-25,group stage,Japan,Croatia,0,1,away team win,0,1,0,0,0,1998-06-20,1
1998,WC-1998,M-1998-26,group stage,Belgium,Mexico,2,2,draw,0,0,1,0,0,1998-06-20,4
1998,WC-1998,M-1998-27,group stage,Netherlands,South Korea,5,0,home team win,1,0,0,0,0,1998-06-20,5
1998,WC-1998,M-1998-28,group stage,Germany,Yugoslavia,2,2,draw,0,0,1,0,0,1998-06-21,4
1998,WC-1998,M-1998-29,group stage,Argentina,Jamaica,5,0,home team win,1,0,0,0,0,1998-06-21,5
1998,WC-1998,M-1998-30,group stage,United States,Iran,1,2,away team win,0,1,0,0,0,1998-06-21,3
1998,WC-1998,M-1998-31,group stage,Colombia,Tunisia,1,0,home team win,1,0,0,0,0,1998-06-22,1
1998,WC-1998,M-1998-32,group stage,Romania,England,2,1,home team win,1,0,0,0,0,1998-06-22,3
1998,WC-1998,M-1998-33,group stage,Chile,Cameroon,1,1,draw,0,0,1,0,0,1998-06-23,2
1998,WC-1998,M-1998-34,group stage,Italy,Austria,2,1,home team win,1,0,0,0,0,1998-06-23,3
1998,WC-1998,M-1998-35,group stage,Brazil,Norway,1,2,away team win,0,1,0,0,0,1998-06-23,3
1998,WC-1998,M-1998-36,group stage,Scotland,Morocco,0,3,away team win,0,1,0,0,0,1998-06-23,3
1998,WC-1998,M-1998-37,group stage,France,Denmark,2,1,home team win,1,0,0,0,0,1998-06-24,3
1998,WC-1998,M-1998-38,group stage,South Africa,Saudi Arabia,2,2,draw,0,0,1,0,0,1998-06-24,4
1998,WC-1998,M-1998-39,group stage,Nigeria,Paraguay,1,3,away team win,0,1,0,0,0,1998-06-24,4
1998,WC-1998,M-1998-40,group stage,Spain,Bulgaria,6,1,home team win,1,0,0,0,0,1998-06-24,7
1998,WC-1998,M-1998-41,group stage,Belgium,South Korea,1,1,draw,0,0,1,0,0,1998-06-25,2
1998,WC-1998,M-1998-42,group stage,Netherlands,Mexico,2,2,draw,0,0,1,0,0,1998-06-25,4
1998,WC-1998,M-1998-43,group stage,Germany,Iran,2,0,home team win,1,0,0,0,0,1998-06-25,2
1998,WC-1998,M-1998-44,group stage,United States,Yugoslavia,0,1,away team win,0,1,0,0,0,1998-06-25,1
1998,WC-1998,M-1998-45,group stage,Argentina,Croatia,1,0,home team win,1,0,0,0,0,1998-06-26,1
1998,WC-1998,M-1998-46,group stage,Japan,Jamaica,1,2,away team win,0,1,0,0,0,1998-06-26,3
1998,WC-1998,M-1998-47,group stage,Colombia,England,0,2,away team win,0,1,0,0,0,1998-06-26,2
1998,WC-1998,M-1998-48,group stage,Romania,Tunisia,1,1,draw,0,0,1,0,0,1998-06-26,2
1998,WC-1998,M-1998-49,round of 16,Italy,Norway,1,0,home team win,1,0,0,0,0,1998-06-27,1
1998,WC-1998,M-1998-50,round of 16,Brazil,Chile,4,1,home team win,1,0,0,0,0,1998-06-27,5
1998,WC-1998,M-1998-51,round of 16,France,Paraguay,1,0,home team win,1,0,0,1,0,1998-06-28,1
1998,WC-1998,M-1998-52,round of 16,Nigeria,Denmark,1,4,away team win,0,1,0,0,0,1998-06-28,5
1998,WC-1998,M-1998-53,round of 16,Germany,Mexico,2,1,home team win,1,0,0,0,0,1998-06-29,3
1998,WC-1998,M-1998-54,round of 16,Netherlands,Yugoslavia,2,1,home team win,1,0,0,0,0,1998-06-29,3
1998,WC-1998,M-1998-55,round of 16,Romania,Croatia,0,1,away team win,0,1,0,0,0,1998-06-30,1
1998,WC-1998,M-1998-56,round of 16,Argentina,England,2,2,home team win,1,0,0,1,1,1998-06-30,4
1998,WC-1998,M-1998-57,quarter-finals,Italy,France,0,0,away team win,0,1,0,1,1,1998-07-03,0
1998,WC-1998,M-1998-58,quarter-finals,Brazil,Denmark,3,2,home team win,1,0,0,0,0,1998-07-03,5
1998,WC-1998,M-1998-59,quarter-finals,Netherlands,Argentina,2,1,home team win,1,0,0,0,0,1998-07-04,3
1998,WC-1998,M-1998-60,quarter-finals,Germany,Croatia,0,3,away team win,0,1,0,0,0,1998-07-04,3
1998,WC-1998,M-1998-61,semi-finals,Brazil,Netherlands,1,1,home team win,1,0,0,1,1,1998-07-07,2
1998,WC-1998,M-1998-62,semi-finals,France,Croatia,2,1,home team win,1,0,0,0,0,1998-07-08,3
1998,WC-1998,M-1998-63,third-place match,Netherlands,Croatia,1,2,away team win,0,1,0,0,0,1998-07-11,3
1998,WC-1998,M-1998-64,final,Brazil,France,0,3,away team win,0,1,0,0,0,1998-07-12,3
1999,WC-1999,M-1999-01,group stage,United States,Denmark,3,0,home team win,1,0,0,0,0,1999-06-19,3
1999,WC-1999,M-1999-02,group stage,China,Sweden,2,1,home team win,1,0,0,0,0,1999-06-19,3
1999,WC-1999,M-1999-03,group stage,Brazil,Mexico,7,1,home team win,1,0,0,0,0,1999-06-19,8
1999,WC-1999,M-1999-04,group stage,Japan,Canada,1,1,draw,0,0,1,0,0,1999-06-19,2
1999,WC-1999,M-1999-05,group stage,Germany,Italy,1,1,draw,0,0,1,0,0,1999-06-20,2
1999,WC-1999,M-1999-06,group stage,Norway,Russia,2,1,home team win,1,0,0,0,0,1999-06-20,3
1999,WC-1999,M-1999-07,group stage,North Korea,Nigeria,1,2,away team win,0,1,0,0,0,1999-06-20,3
1999,WC-1999,M-1999-08,group stage,Australia,Ghana,1,1,draw,0,0,1,0,0,1999-06-20,2
1999,WC-1999,M-1999-09,group stage,Japan,Russia,0,5,away team win,0,1,0,0,0,1999-06-23,5
1999,WC-1999,M-1999-10,group stage,Norway,Canada,7,1,home team win,1,0,0,0,0,1999-06-23,8
1999,WC-1999,M-1999-11,group stage,Australia,Sweden,1,3,away team win,0,1,0,0,0,1999-06-23,4
1999,WC-1999,M-1999-12,group stage,China,Ghana,7,0,home team win,1,0,0,0,0,1999-06-23,7
1999,WC-1999,M-1999-13,group stage,Brazil,Italy,2,0,home team win,1,0,0,0,0,1999-06-24,2
1999,WC-1999,M-1999-14,group stage,North Korea,Denmark,3,1,home team win,1,0,0,0,0,1999-06-24,4
1999,WC-1999,M-1999-15,group stage,United States,Nigeria,7,1,home team win,1,0,0,0,0,1999-06-24,8
1999,WC-1999,M-1999-16,group stage,Germany,Mexico,6,0,home team win,1,0,0,0,0,1999-06-24,6
1999,WC-1999,M-1999-17,group stage,Canada,Russia,1,4,away team win,0,1,0,0,0,1999-06-26,5
1999,WC-1999,M-1999-18,group stage,China,Australia,3,1,home team win,1,0,0,0,0,1999-06-26,4
1999,WC-1999,M-1999-19,group stage,Ghana,Sweden,0,2,away team win,0,1,0,0,0,1999-06-26,2
1999,WC-1999,M-1999-20,group stage,Norway,Japan,4,0,home team win,1,0,0,0,0,1999-06-26,4
1999,WC-1999,M-1999-21,group stage,Germany,Brazil,3,3,draw,0,0,1,0,0,1999-06-27,6
1999,WC-1999,M-1999-22,group stage,Nigeria,Denmark,2,0,home team win,1,0,0,0,0,1999-06-27,2
1999,WC-1999,M-1999-23,group stage,Mexico,Italy,0,2,away team win,0,1,0,0,0,1999-06-27,2
1999,WC-1999,M-1999-24,group stage,United States,North Korea,3,0,home team win,1,0,0,0,0,1999-06-27,3
1999,WC-1999,M-1999-25,quarter-final,China,Russia,2,0,home team win,1,0,0,0,0,1999-06-30,2
1999,WC-1999,M-1999-26,quarter-final,Norway,Sweden,3,1,home team win,1,0,0,0,0,1999-06-30,4
1999,WC-1999,M-1999-27,quarter-final,United States,Germany,3,2,home team win,1,0,0,0,0,1999-07-01,5
1999,WC-1999,M-1999-28,quarter-final,Brazil,Nigeria,4,3,home team win,1,0,0,1,0,1999-07-01,7
1999,WC-1999,M-1999-29,semi-final,United States,Brazil,2,0,home team win,1,0,0,0,0,1999-07-04,2
1999,WC-1999,M-1999-30,semi-final,Norway,China,0,5,away team win,0,1,0,0,0,1999-07-04,5
1999,WC-1999,M-1999-31,third-place match,Brazil,Norway,0,0,home team win,1,0,0,0,1,1999-07-10,0
1999,WC-1999,M-1999-32,final,United States,China,0,0,home team win,1,0,0,1,1,1999-07-10,0
2002,WC-2002,M-2002-01,group stage,France,Senegal,0,1,away team win,0,1,0,0,0,2002-05-31,1
2002,WC-2002,M-2002-02,group stage,Republic of Ireland,Cameroon,1,1,draw,0,0,1,0,0,2002-06-01,2
2002,WC-2002,M-2002-03,group stage,Uruguay,Denmark,1,2,away team win,0,1,0,0,0,2002-06-01,3
2002,WC-2002,M-2002-04,group stage,Germany,Saudi Arabia,8,0,home team win,1,0,0,0,0,2002-06-01,8
2002,WC-2002,M-2002-05,group stage,Argentina,Nigeria,1,0,home team win,1,0,0,0,0,2002-06-02,1
2002,WC-2002,M-2002-06,group stage,Paraguay,South Africa,2,2,draw,0,0,1,0,0,2002-06-02,4
2002,WC-2002,M-2002-07,group stage,England,Sweden,1,1,draw,0,0,1,0,0,2002-06-02,2
2002,WC-2002,M-2002-08,group stage,Spain,Slovenia,3,1,home team win,1,0,0,0,0,2002-06-02,4
2002,WC-2002,M-2002-09,group stage,Croatia,Mexico,0,1,away team win,0,1,0,0,0,2002-06-03,1
2002,WC-2002,M-2002-10,group stage,Brazil,Turkey,2,1,home team win,1,0,0,0,0,2002-06-03,3
2002,WC-2002,M-2002-11,group stage,Italy,Ecuador,2,0,home team win,1,0,0,0,0,2002-06-03,2
2002,WC-2002,M-2002-12,group stage,China,Costa Rica,0,2,away team win,0,1,0,0,0,2002-06-04,2
2002,WC-2002,M-2002-13,group stage,Japan,Belgium,2,2,draw,0,0,1,0,0,2002-06-04,4
2002,WC-2002,M-2002-14,group stage,South Korea,Poland,2,0,home team win,1,0,0,0,0,2002-06-04,2
2002,WC-2002,M-2002-15,group stage,Russia,Tunisia,2,0,home team win,1,0,0,0,0,2002-06-05,2
2002,WC-2002,M-2002-16,group stage,United States,Portugal,3,2,home team win,1,0,0,0,0,2002-06-05,5
2002,WC-2002,M-2002-17,group stage,Germany,Republic of Ireland,1,1,draw,0,0,1,0,0,2002-06-05,2
2002,WC-2002,M-2002-18,group stage,Denmark,Senegal,1,1,draw,0,0,1,0,0,2002-06-06,2
2002,WC-2002,M-2002-19,group stage,Cameroon,Saudi Arabia,1,0,home team win,1,0,0,0,0,2002-06-06,1
2002,WC-2002,M-2002-20,group stage,France,Uruguay,0,0,draw,0,0,1,0,0,2002-06-06,0
2002,WC-2002,M-2002-21,group stage,Sweden,Nigeria,2,1,home team win,1,0,0,0,0,2002-06-07,3
2002,WC-2002,M-2002-22,group stage,Spain,Paraguay,3,1,home team win,1,0,0,0,0,2002-06-07,4
2002,WC-2002,M-2002-23,group stage,Argentina,England,0,1,away team win,0,1,0,0,0,2002-06-07,1
2002,WC-2002,M-2002-24,group stage,South Africa,Slovenia,1,0,home team win,1,0,0,0,0,2002-06-08,1
2002,WC-2002,M-2002-25,group stage,Italy,Croatia,1,2,away team win,0,1,0,0,0,2002-06-08,3
2002,WC-2002,M-2002-26,group stage,Brazil,China,4,0,home team win,1,0,0,0,0,2002-06-08,4
2002,WC-2002,M-2002-27,group stage,Mexico,Ecuador,2,1,home team win,1,0,0,0,0,2002-06-09,3
2002,WC-2002,M-2002-28,group stage,Costa Rica,Turkey,1,1,draw,0,0,1,0,0,2002-06-09,2
2002,WC-2002,M-2002-29,group stage,Japan,Russia,1,0,home team win,1,0,0,0,0,2002-06-09,1
2002,WC-2002,M-2002-30,group stage,South Korea,United States,1,1,draw,0,0,1,0,0,2002-06-10,2
2002,WC-2002,M-2002-31,group stage,Tunisia,Belgium,1,1,draw,0,0,1,0,0,2002-06-10,2
2002,WC-2002,M-2002-32,group stage,Portugal,Poland,4,0,home team win,1,0,0,0,0,2002-06-10,4
2002,WC-2002,M-2002-33,group stage,Denmark,France,2,0,home team win,1,0,0,0,0,2002-06-11,2
2002,WC-2002,M-2002-34,group stage,Senegal,Uruguay,3,3,draw,0,0,1,0,0,2002-06-11,6
2002,WC-2002,M-2002-35,group stage,Cameroon,Germany,0,2,away team win,0,1,0,0,0,2002-06-11,2
2002,WC-2002,M-2002-36,group stage,Saudi Arabia,Republic of Ireland,0,3,away team win,0,1,0,0,0,2002-06-11,3
2002,WC-2002,M-2002-37,group stage,Nigeria,England,0,0,draw,0,0,1,0,0,2002-06-12,0
2002,WC-2002,M-2002-38,group stage,Sweden,Argentina,1,1,draw,0,0,1,0,0,2002-06-12,2
2002,WC-2002,M-2002-39,group stage,Slovenia,Paraguay,1,3,away team win,0,1,0,0,0,2002-06-12,4
2002,WC-2002,M-2002-40,group stage,South Africa,Spain,2,3,away team win,0,1,0,0,0,2002-06-12,5
2002,WC-2002,M-2002-41,group stage,Costa Rica,Brazil,2,5,away team win,0,1,0,0,0,2002-06-13,7
2002,WC-2002,M-2002-42,group stage,Turkey,China,3,0,home team win,1,0,0,0,0,2002-06-13,3
2002,WC-2002,M-2002-43,group stage,Ecuador,Croatia,1,0,home team win,1,0,0,0,0,2002-06-13,1
2002,WC-2002,M-2002-44,group stage,Mexico,Italy,1,1,draw,0,0,1,0,0,2002-06-13,2
2002,WC-2002,M-2002-45,group stage,Belgium,Russia,3,2,home team win,1,0,0,0,0,2002-06-14,5
2002,WC-2002,M-2002-46,group stage,Tunisia,Japan,0,2,away team win,0,1,0,0,0,2002-06-14,2
2002,WC-2002,M-2002-47,group stage,Poland,United States,3,1,home team win,1,0,0,0,0,2002-06-14,4
2002,WC-2002,M-2002-48,group stage,Portugal,South Korea,0,1,away team win,0,1,0,0,0,2002-06-14,1
2002,WC-2002,M-2002-49,round of 16,Germany,Paraguay,1,0,home team win,1,0,0,0,0,2002-06-15,1
2002,WC-2002,M-2002-50,round of 16,Denmark,England,0,3,away team win,0,1,0,0,0,2002-06-15,3
2002,WC-2002,M-2002-51,round of 16,Sweden,Senegal,1,2,away team win,0,1,0,1,0,2002-06-16,3
2002,WC-2002,M-2002-52,round of 16,Spain,Republic of Ireland,1,1,home team win,1,0,0,1,1,2002-06-16,2
2002,WC-2002,M-2002-53,round of 16,Mexico,United States,0,2,away team win,0,1,0,0,0,2002-06-17,2
2002,WC-2002,M-2002-54,round of 16,Brazil,Belgium,2,0,home team win,1,0,0,0,0,2002-06-17,2
2002,WC-2002,M-2002-55,round of 16,Japan,Turkey,0,1,away team win,0,1,0,0,0,2002-06-18,1
2002,WC-2002,M-2002-56,round of 16,South Korea,Italy,2,1,home team win,1,0,0,1,0,2002-06-18,3
2002,WC-2002,M-2002-57,quarter-finals,England,Brazil,1,2,away team win,0,1,0,0,0,2002-06-21,3
2002,WC-2002,M-2002-58,quarter-finals,Germany,United States,1,0,home team win,1,0,0,0,0,2002-06-21,1
2002,WC-2002,M-2002-59,quarter-finals,Spain,South Korea,0,0,away team win,0,1,0,1,1,2002-06-22,0
2002,WC-2002,M-2002-60,quarter-finals,Senegal,Turkey,0,1,away team win,0,1,0,1,0,2002-06-22,1
2002,WC-2002,M-2002-61,semi-finals,Germany,South Korea,1,0,home team win,1,0,0,0,0,2002-06-25,1
2002,WC-2002,M-2002-62,semi-finals,Brazil,Turkey,1,0,home team win,1,0,0,0,0,2002-06-26,1
2002,WC-2002,M-2002-63,third-place match,South Korea,Turkey,2,3,away team win,0,1,0,0,0,2002-06-29,5
2002,WC-2002,M-2002-64,final,Germany,Brazil,0,2,away team win,0,1,0,0,0,2002-06-30,2
2003,WC-2003,M-2003-01,group stage,Norway,France,2,0,home team win,1,0,0,0,0,2003-09-20,2
2003,WC-2003,M-2003-02,group stage,Nigeria,North Korea,0,3,away team win,0,1,0,0,0,2003-09-20,3
2003,WC-2003,M-2003-03,group stage,Germany,Canada,4,1,home team win,1,0,0,0,0,2003-09-20,5
2003,WC-2003,M-2003-04,group stage,Japan,Argentina,6,0,home team win,1,0,0,0,0,2003-09-20,6
2003,WC-2003,M-2003-05,group stage,United States,Sweden,3,1,home team win,1,0,0,0,0,2003-09-21,4
2003,WC-2003,M-2003-06,group stage,Brazil,South Korea,3,0,home team win,1,0,0,0,0,2003-09-21,3
2003,WC-2003,M-2003-07,group stage,Australia,Russia,1,2,away team win,0,1,0,0,0,2003-09-21,3
2003,WC-2003,M-2003-08,group stage,China,Ghana,1,0,home team win,1,0,0,0,0,2003-09-21,1
2003,WC-2003,M-2003-09,group stage,Norway,Brazil,1,4,away team win,0,1,0,0,0,2003-09-24,5
2003,WC-2003,M-2003-10,group stage,Germany,Japan,3,0,home team win,1,0,0,0,0,2003-09-24,3
2003,WC-2003,M-2003-11,group stage,France,South Korea,1,0,home team win,1,0,0,0,0,2003-09-24,1
2003,WC-2003,M-2003-12,group stage,Canada,Argentina,3,0,home team win,1,0,0,0,0,2003-09-24,3
2003,WC-2003,M-2003-13,group stage,Ghana,Russia,0,3,away team win,0,1,0,0,0,2003-09-25,3
2003,WC-2003,M-2003-14,group stage,Sweden,North Korea,1,0,home team win,1,0,0,0,0,2003-09-25,1
2003,WC-2003,M-2003-15,group stage,China,Australia,1,1,draw,0,0,1,0,0,2003-09-25,2
2003,WC-2003,M-2003-16,group stage,United States,Nigeria,5,0,home team win,1,0,0,0,0,2003-09-25,5
2003,WC-2003,M-2003-17,group stage,France,Brazil,1,1,draw,0,0,1,0,0,2003-09-27,2
2003,WC-2003,M-2003-18,group stage,South Korea,Norway,1,7,away team win,0,1,0,0,0,2003-09-27,8
2003,WC-2003,M-2003-19,group stage,Argentina,Germany,1,6,away team win,0,1,0,0,0,2003-09-27,7
2003,WC-2003,M-2003-20,group stage,Canada,Japan,3,1,home team win,1,0,0,0,0,2003-09-27,4
2003,WC-2003,M-2003-21,group stage,Sweden,Nigeria,3,0,home team win,1,0,0,0,0,2003-09-28,3
2003,WC-2003,M-2003-22,group stage,North Korea,United States,0,3,away team win,0,1,0,0,0,2003-09-28,3
2003,WC-2003,M-2003-23,group stage,Ghana,Australia,2,1,home team win,1,0,0,0,0,2003-09-28,3
2003,WC-2003,M-2003-24,group stage,China,Russia,1,0,home team win,1,0,0,0,0,2003-09-28,1
2003,WC-2003,M-2003-25,quarter-final,Brazil,Sweden,1,2,away team win,0,1,0,0,0,2003-10-01,3
2003,WC-2003,M-2003-26,quarter-final,United States,Norway,1,0,home team win,1,0,0,0,0,2003-10-01,1
2003,WC-2003,M-2003-27,quarter-final,Germany,Russia,7,1,home team win,1,0,0,0,0,2003-10-02,8
2003,WC-2003,M-2003-28,quarter-final,China,Canada,0,1,away team win,0,1,0,0,0,2003-10-02,1
2003,WC-2003,M-2003-29,semi-final,United States,Germany,0,3,away team win,0,1,0,0,0,2003-10-05,3
2003,WC-2003,M-2003-30,semi-final,Sweden,Canada,2,1,home team win,1,0,0,0,0,2003-10-05,3
2003,WC-2003,M-2003-31,third-place match,United States,Canada,3,1,home team win,1,0,0,0,0,2003-10-11,4
2003,WC-2003,M-2003-32,final,Germany,Sweden,2,1,home team win,1,0,0,1,0,2003-10-12,3
2006,WC-2006,M-2006-01,group stage,Germany,Costa Rica,4,2,home team win,1,0,0,0,0,2006-06-09,6
2006,WC-2006,M-2006-02,group stage,Poland,Ecuador,0,2,away team win,0,1,0,0,0,2006-06-09,2
2006,WC-2006,M-2006-03,group stage,England,Paraguay,1,0,home team win,1,0,0,0,0,2006-06-10,1
2006,WC-2006,M-2006-04,group stage,Trinidad and Tobago,Sweden,0,0,draw,0,0,1,0,0,2006-06-10,0
2006,WC-2006,M-2006-05,group stage,Argentina,Ivory Coast,2,1,home team win,1,0,0,0,0,2006-06-10,3
2006,WC-2006,M-2006-06,group stage,Serbia and Montenegro,Netherlands,0,1,away team win,0,1,0,0,0,2006-06-11,1
2006,WC-2006,M-2006-07,group stage,Mexico,Iran,3,1,home team win,1,0,0,0,0,2006-06-11,4
2006,WC-2006,M-2006-08,group stage,Angola,Portugal,0,1,away team win,0,1,0,0,0,2006-06-11,1
2006,WC-2006,M-2006-09,group stage,Australia,Japan,3,1,home team win,1,0,0,0,0,2006-06-12,4
2006,WC-2006,M-2006-10,group stage,United States,Czech Republic,0,3,away team win,0,1,0,0,0,2006-06-12,3
2006,WC-2006,M-2006-11,group stage,Italy,Ghana,2,0,home team win,1,0,0,0,0,2006-06-12,2
2006,WC-2006,M-2006-12,group stage,South Korea,Togo,2,1,home team win,1,0,0,0,0,2006-06-13,3
2006,WC-2006,M-2006-13,group stage,France,Switzerland,0,0,draw,0,0,1,0,0,2006-06-13,0
2006,WC-2006,M-2006-14,group stage,Brazil,Croatia,1,0,home team win,1,0,0,0,0,2006-06-13,1
2006,WC-2006,M-2006-15,group stage,Spain,Ukraine,4,0,home team win,1,0,0,0,0,2006-06-14,4
2006,WC-2006,M-2006-16,group stage,Tunisia,Saudi Arabia,2,2,draw,0,0,1,0,0,2006-06-14,4
2006,WC-2006,M-2006-17,group stage,Germany,Poland,1,0,home team win,1,0,0,0,0,2006-06-14,1
2006,WC-2006,M-2006-18,group stage,Ecuador,Costa Rica,3,0,home team win,1,0,0,0,0,2006-06-15,3
2006,WC-2006,M-2006-19,group stage,England,Trinidad and Tobago,2,0,home team win,1,0,0,0,0,2006-06-15,2
2006,WC-2006,M-2006-20,group stage,Sweden,Paraguay,1,0,home team win,1,0,0,0,0,2006-06-15,1
2006,WC-2006,M-2006-21,group stage,Argentina,Serbia and Montenegro,6,0,home team win,1,0,0,0,0,2006-06-16,6
2006,WC-2006,M-2006-22,group stage,Netherlands,Ivory Coast,2,1,home team win,1,0,0,0,0,2006-06-16,3
2006,WC-2006,M-2006-23,group stage,Mexico,Angola,0,0,draw,0,0,1,0,0,2006-06-16,0
2006,WC-2006,M-2006-24,group stage,Portugal,Iran,2,0,home team win,1,0,0,0,0,2006-06-17,2
2006,WC-2006,M-2006-25,group stage,Czech Republic,Ghana,0,2,away team win,0,1,0,0,0,2006-06-17,2
2006,WC-2006,M-2006-26,group stage,Italy,United States,1,1,draw,0,0,1,0,0,2006-06-17,2
2006,WC-2006,M-2006-27,group stage,Japan,Croatia,0,0,draw,0,0,1,0,0,2006-06-18,0
2006,WC-2006,M-2006-28,group stage,Brazil,Australia,2,0,home team win,1,0,0,0,0,2006-06-18,2
2006,WC-2006,M-2006-29,group stage,France,South Korea,1,1,draw,0,0,1,0,0,2006-06-18,2
2006,WC-2006,M-2006-30,group stage,Togo,Switzerland,0,2,away team win,0,1,0,0,0,2006-06-19,2
2006,WC-2006,M-2006-31,group stage,Saudi Arabia,Ukraine,0,4,away team win,0,1,0,0,0,2006-06-19,4
2006,WC-2006,M-2006-32,group stage,Spain,Tunisia,3,1,home team win,1,0,0,0,0,2006-06-19,4
2006,WC-2006,M-2006-33,group stage,Costa Rica,Poland,1,2,away team win,0,1,0,0,0,2006-06-20,3
2006,WC-2006,M-2006-34,group stage,Ecuador,Germany,0,3,away team win,0,1,0,0,0,2006-06-20,3
2006,WC-2006,M-2006-35,group stage,Paraguay,Trinidad and Tobago,2,0,home team win,1,0,0,0,0,2006-06-20,2
2006,WC-2006,M-2006-36,group stage,Sweden,England,2,2,draw,0,0,1,0,0,2006-06-20,4
2006,WC-2006,M-2006-37,group stage,Iran,Angola,1,1,draw,0,0,1,0,0,2006-06-21,2
2006,WC-2006,M-2006-38,group stage,Portugal,Mexico,2,1,home team win,1,0,0,0,0,2006-06-21,3
2006,WC-2006,M-2006-39,group stage,Ivory Coast,Serbia and Montenegro,3,2,home team win,1,0,0,0,0,2006-06-21,5
