year,tournament_id,team_name,player_id,player_name,position_name,shirt_number,age_at_tournament,goals_scored,won_golden_boot,won_best_player,won_young_player
2002,WC-2002,England,P-93674,Nigel Martyn,goal keeper,13,35.8,0,False,False,False
2002,WC-2002,England,P-91486,Wayne Bridge,defender,14,21.8,0,False,False,False
2002,WC-2002,England,P-90384,Martin Keown,defender,15,35.9,0,False,False,False
2002,WC-2002,England,P-79943,Gareth Southgate,defender,16,31.7,0,False,False,False
2002,WC-2002,England,P-94825,Teddy Sheringham,forward,17,36.2,0,False,False,False
2002,WC-2002,England,P-61216,Owen Hargreaves,midfielder,18,21.4,0,False,False,False
2002,WC-2002,England,P-37933,Joe Cole,midfielder,19,20.6,0,False,False,False
2002,WC-2002,England,P-00447,Darius Vassell,forward,20,22.0,0,False,False,False
2002,WC-2002,England,P-03723,Nicky Butt,midfielder,21,27.4,0,False,False,False
2002,WC-2002,England,P-59324,David James,goal keeper,22,31.8,0,False,False,False
2002,WC-2002,England,P-34406,Kieron Dyer,midfielder,23,23.4,0,False,False,False
2002,WC-2002,France,P-59735,Ulrich Ramé,goal keeper,1,29.7,0,False,False,False
2002,WC-2002,France,P-22876,Vincent Candela,defender,2,28.6,0,False,False,False
2002,WC-2002,France,P-56735,Bixente Lizarazu,defender,3,32.5,0,False,False,False
2002,WC-2002,France,P-96540,Patrick Vieira,midfielder,4,25.9,0,False,False,False
2002,WC-2002,France,P-62062,Philippe Christanval,defender,5,23.7,0,False,False,False
2002,WC-2002,France,P-80680,Youri Djorkaeff,midfielder,6,34.2,0,False,False,False
2002,WC-2002,France,P-93048,Claude Makélélé,midfielder,7,29.3,0,False,False,False
2002,WC-2002,France,P-79380,Marcel Desailly,defender,8,33.7,0,False,False,False
2002,WC-2002,France,P-53533,Djibril Cissé,forward,9,20.8,0,False,False,False
2002,WC-2002,France,P-56430,Zinedine Zidane,midfielder,10,29.9,0,False,False,False
2002,WC-2002,France,P-00916,Sylvain Wiltord,forward,11,28.1,0,False,False,False
2002,WC-2002,France,P-51395,Thierry Henry,forward,12,24.8,0,False,False,False
2002,WC-2002,France,P-66615,Mikaël Silvestre,defender,13,24.8,0,False,False,False
2002,WC-2002,France,P-10738,Alain Boghossian,midfielder,14,31.6,0,False,False,False
2002,WC-2002,France,P-56947,Lilian Thuram,defender,15,30.4,0,False,False,False
2002,WC-2002,France,P-55991,Fabien Barthez,goal keeper,16,30.9,0,False,False,False
2002,WC-2002,France,P-40400,Emmanuel Petit,midfielder,17,31.7,0,False,False,False
2002,WC-2002,France,P-19907,Frank Leboeuf,defender,18,34.4,0,False,False,False
2002,WC-2002,France,P-23315,Willy Sagnol,defender,19,25.2,0,False,False,False
2002,WC-2002,France,P-12167,David Trezeguet,forward,20,24.6,0,False,False,False
2002,WC-2002,France,P-74065,Christophe Dugarry,forward,21,30.2,0,False,False,False
2002,WC-2002,France,P-57906,Johan Micoud,midfielder,22,28.9,0,False,False,False
2002,WC-2002,France,P-57021,Grégory Coupet,goal keeper,23,29.4,0,False,False,False
2002,WC-2002,Germany,P-33751,Oliver Kahn,goal keeper,1,33.0,0,False,True,False
2002,WC-2002,Germany,P-17520,Thomas Linke,defender,2,32.4,1,False,False,False
2002,WC-2002,Germany,P-71726,Marko Rehmer,defender,3,30.1,0,False,False,False
2002,WC-2002,Germany,P-73157,Frank Baumann,defender,4,26.6,0,False,False,False
2002,WC-2002,Germany,P-57588,Carsten Ramelow,midfielder,5,28.2,0,False,False,False
2002,WC-2002,Germany,P-67544,Christian Ziege,defender,6,30.3,0,False,False,False
2002,WC-2002,Germany,P-55504,Oliver Neuville,forward,7,29.1,1,False,False,False
2002,WC-2002,Germany,P-35902,Dietmar Hamann,midfielder,8,28.8,0,False,False,False
2002,WC-2002,Germany,P-45490,Carsten Jancker,forward,9,27.8,1,False,False,False
2002,WC-2002,Germany,P-97252,Lars Ricken,midfielder,10,25.9,0,False,False,False
2002,WC-2002,Germany,P-27787,Miroslav Klose,forward,11,24.0,5,False,False,False
2002,WC-2002,Germany,P-98511,Jens Lehmann,goal keeper,12,32.6,0,False,False,False
2002,WC-2002,Germany,P-84003,Michael Ballack,midfielder,13,25.7,3,False,False,False
2002,WC-2002,Germany,P-25543,Gerald Asamoah,forward,14,23.7,0,False,False,False
2002,WC-2002,Germany,P-51287,Sebastian Kehl,defender,15,22.3,0,False,False,False
2002,WC-2002,Germany,P-65108,Jens Jeremies,midfielder,16,28.2,0,False,False,False
2002,WC-2002,Germany,P-03026,Marco Bode,midfielder,17,32.9,1,False,False,False
2002,WC-2002,Germany,P-42820,Jörg Böhme,midfielder,18,28.4,0,False,False,False
2002,WC-2002,Germany,P-32136,Bernd Schneider,midfielder,19,28.5,1,False,False,False
2002,WC-2002,Germany,P-84534,Oliver Bierhoff,forward,20,34.1,1,False,False,False
2002,WC-2002,Germany,P-04065,Christoph Metzelder,defender,21,21.6,0,False,False,False
2002,WC-2002,Germany,P-35264,Torsten Frings,midfielder,22,25.5,0,False,False,False
2002,WC-2002,Germany,P-05630,Hans-Jörg Butt,goal keeper,23,28.0,0,False,False,False
2002,WC-2002,Italy,P-11392,Gianluigi Buffon,goal keeper,1,24.3,0,False,False,False
2002,WC-2002,Italy,P-45258,Christian Panucci,defender,2,29.1,0,False,False,False
2002,WC-2002,Italy,P-43222,Paolo Maldini,defender,3,33.9,0,False,False,False
2002,WC-2002,Italy,P-15450,Francesco Coco,defender,4,25.4,0,False,False,False
2002,WC-2002,Italy,P-88863,Fabio Cannavaro,defender,5,28.7,0,False,False,False
2002,WC-2002,Italy,P-57378,Cristiano Zanetti,midfielder,6,25.1,0,False,False,False
2002,WC-2002,Italy,P-83836,Alessandro Del Piero,forward,7,27.6,1,False,False,False
2002,WC-2002,Italy,P-18164,Gennaro Gattuso,midfielder,8,24.4,0,False,False,False
2002,WC-2002,Italy,P-29172,Filippo Inzaghi,forward,9,28.8,0,False,False,False
2002,WC-2002,Italy,P-42038,Francesco Totti,forward,10,25.7,0,False,False,False
2002,WC-2002,Italy,P-68818,Cristiano Doni,midfielder,11,29.2,0,False,False,False
2002,WC-2002,Italy,P-81393,Christian Abbiati,goal keeper,12,24.9,0,False,False,False
2002,WC-2002,Italy,P-55511,Alessandro Nesta,defender,13,26.2,0,False,False,False
2002,WC-2002,Italy,P-42659,Luigi Di Biagio,midfielder,14,31.0,0,False,False,False
2002,WC-2002,Italy,P-84093,Mark Iuliano,defender,15,28.8,0,False,False,False
2002,WC-2002,Italy,P-59777,Angelo Di Livio,midfielder,16,35.8,0,False,False,False
2002,WC-2002,Italy,P-26847,Damiano Tommasi,midfielder,17,28.0,0,False,False,False
2002,WC-2002,Italy,P-17035,Marco Delvecchio,forward,18,29.1,0,False,False,False
2002,WC-2002,Italy,P-42227,Gianluca Zambrotta,defender,19,25.3,0,False,False,False
2002,WC-2002,Italy,P-01311,Vincenzo Montella,forward,20,28.0,0,False,False,False
2002,WC-2002,Italy,P-34670,Christian Vieri,forward,21,28.9,4,False,False,False
2002,WC-2002,Italy,P-53723,Francesco Toldo,goal keeper,22,30.5,0,False,False,False
2002,WC-2002,Italy,P-37126,Marco Materazzi,defender,23,28.8,0,False,False,False
2002,WC-2002,Japan,P-54298,Yoshikatsu Kawaguchi,goal keeper,1,26.8,0,False,False,False
2002,WC-2002,Japan,P-34956,Yutaka Akita,defender,2,31.8,0,False,False,False
2002,WC-2002,Japan,P-21222,Naoki Matsuda,defender,3,25.2,0,False,False,False
2002,WC-2002,Japan,P-49610,Ryuzo Morioka,defender,4,26.6,0,False,False,False
2002,WC-2002,Japan,P-46807,Junichi Inamoto,midfielder,5,22.7,2,False,False,False
2002,WC-2002,Japan,P-64961,Toshihiro Hattori,defender,6,28.7,0,False,False,False
2002,WC-2002,Japan,P-09349,Hidetoshi Nakata,midfielder,7,25.4,1,False,False,False
2002,WC-2002,Japan,P-17348,Hiroaki Morishima,midfielder,8,30.1,1,False,False,False
2002,WC-2002,Japan,P-99721,Akinori Nishizawa,forward,9,25.9,0,False,False,False
2002,WC-2002,Japan,P-84762,Masashi Nakayama,forward,10,34.7,0,False,False,False
2002,WC-2002,Japan,P-96566,Takayuki Suzuki,forward,11,26.0,1,False,False,False
2002,WC-2002,Japan,P-24251,Seigo Narazaki,goal keeper,12,26.1,0,False,False,False
2002,WC-2002,Japan,P-35882,Atsushi Yanagisawa,forward,13,25.0,0,False,False,False
2002,WC-2002,Japan,P-42311,Alessandro Santos,midfielder,14,24.9,0,False,False,False
2002,WC-2002,Japan,P-89292,Takashi Fukunishi,midfielder,15,25.7,0,False,False,False
2002,WC-2002,Japan,P-95259,Kōji Nakata,defender,16,22.9,0,False,False,False
2002,WC-2002,Japan,P-11915,Tsuneyasu Miyamoto,defender,17,25.3,0,False,False,False
2002,WC-2002,Japan,P-04785,Shinji Ono,midfielder,18,22.7,0,False,False,False
2002,WC-2002,Japan,P-12376,Mitsuo Ogasawara,midfielder,19,23.2,0,False,False,False
2002,WC-2002,Japan,P-58878,Tomokazu Myojin,midfielder,20,24.3,0,False,False,False
2002,WC-2002,Japan,P-79993,Kazuyuki Toda,midfielder,21,24.4,0,False,False,False
2002,WC-2002,Japan,P-48525,Daisuke Ichikawa,midfielder,22,22.0,0,False,False,False
2002,WC-2002,Japan,P-94511,Hitoshi Sogahata,goal keeper,23,22.8,0,False,False,False
2002,WC-2002,Mexico,P-52784,Óscar Pérez,goal keeper,1,29.3,0,False,False,False
2002,WC-2002,Mexico,P-50893,Francisco Gabriel de Anda,defender,2,31.0,0,False,False,False
2002,WC-2002,Mexico,P-87592,Rafael García,midfielder,3,27.8,0,False,False,False
2002,WC-2002,Mexico,P-44763,Rafael Márquez,defender,4,23.3,0,False,False,False
2002,WC-2002,Mexico,P-13917,Manuel Vidrio,defender,5,29.8,0,False,False,False
2002,WC-2002,Mexico,P-89297,Gerardo Torrado,midfielder,6,23.1,1,False,False,False
2002,WC-2002,Mexico,P-98036,Ramón Morales,midfielder,7,26.6,0,False,False,False
2002,WC-2002,Mexico,P-21495,Alberto García Aspe,midfielder,8,35.1,0,False,False,False
2002,WC-2002,Mexico,P-81643,Jared Borgetti,forward,9,28.8,2,False,False,False
2002,WC-2002,Mexico,P-88428,Cuauhtémoc Blanco,forward,10,29.4,1,False,False,False
2002,WC-2002,Mexico,P-19578,Braulio Luna,midfielder,11,27.7,0,False,False,False
2002,WC-2002,Mexico,P-92932,Oswaldo Sánchez,goal keeper,12,28.7,0,False,False,False
2002,WC-2002,Mexico,P-87229,Sigifredo Mercado,midfielder,13,33.4,0,False,False,False
2002,WC-2002,Mexico,P-72763,Germán Villa,midfielder,14,29.2,0,False,False,False
2002,WC-2002,Mexico,P-45941,Luis Hernández,forward,15,33.4,0,False,False,False
2002,WC-2002,Mexico,P-32594,Salvador Carmona,defender,16,26.8,0,False,False,False
2002,WC-2002,Mexico,P-80183,Francisco Palencia,forward,17,29.1,0,False,False,False
2002,WC-2002,Mexico,P-57272,Johan Rodríguez,midfielder,18,26.8,0,False,False,False
2002,WC-2002,Mexico,P-76755,Gabriel Caballero,midfielder,19,31.3,0,False,False,False
2002,WC-2002,Mexico,P-36826,Melvin Brown,defender,20,23.3,0,False,False,False
2002,WC-2002,Mexico,P-92547,Jesús Arellano,forward,21,29.1,0,False,False,False
2002,WC-2002,Mexico,P-56348,Alberto Rodríguez,defender,22,28.2,0,False,False,False
2002,WC-2002,Mexico,P-50787,Jorge Campos,goal keeper,23,35.6,0,False,False,False
2002,WC-2002,Nigeria,P-22507,Ike Shorunmu,goal keeper,1,34.6,0,False,False,False
2002,WC-2002,Nigeria,P-64104,Joseph Yobo,defender,2,21.7,0,False,False,False
2002,WC-2002,Nigeria,P-91148,Celestine Babayaro,defender,3,23.8,0,False,False,False
2002,WC-2002,Nigeria,P-91516,Nwankwo Kanu,forward,4,25.8,0,False,False,False
2002,WC-2002,Nigeria,P-19121,Isaac Okoronkwo,defender,5,24.1,0,False,False,False
2002,WC-2002,Nigeria,P-79669,Taribo West,defender,6,28.2,0,False,False,False
2002,WC-2002,Nigeria,P-27347,Pius Ikedia,midfielder,7,21.9,0,False,False,False
2002,WC-2002,Nigeria,P-56969,Mutiu Adepoju,midfielder,8,31.4,0,False,False,False
2002,WC-2002,Nigeria,P-48550,Bartholomew Ogbeche,forward,9,17.7,0,False,False,False
2002,WC-2002,Nigeria,P-83122,Jay-Jay Okocha,midfielder,10,28.8,0,False,False,False
2002,WC-2002,Nigeria,P-76542,Garba Lawal,midfielder,11,28.0,0,False,False,False
2002,WC-2002,Nigeria,P-47983,Austin Ejide,goal keeper,12,18.1,0,False,False,False
2002,WC-2002,Nigeria,P-55727,Rabiu Afolabi,defender,13,22.1,0,False,False,False
2002,WC-2002,Nigeria,P-03741,Ifeanyi Udeze,defender,14,21.9,0,False,False,False
2002,WC-2002,Nigeria,P-03331,Justice Christopher,midfielder,15,20.4,0,False,False,False
2002,WC-2002,Nigeria,P-06935,Efe Sodje,defender,16,29.7,0,False,False,False
2002,WC-2002,Nigeria,P-74228,Julius Aghahowa,forward,17,20.3,1,False,False,False
2002,WC-2002,Nigeria,P-48288,Benedict Akwuegbu,forward,18,27.6,0,False,False,False
2002,WC-2002,Nigeria,P-22123,Eric Ejiofor,defender,19,22.9,0,False,False,False
2002,WC-2002,Nigeria,P-52108,James Obiorah,midfielder,20,23.8,0,False,False,False
2002,WC-2002,Nigeria,P-64893,John Utaka,midfielder,21,20.4,0,False,False,False
2002,WC-2002,Nigeria,P-39249,Vincent Enyeama,goal keeper,22,19.8,0,False,False,False
2002,WC-2002,Nigeria,P-52099,Femi Opabunmi,midfielder,23,17.2,0,False,False,False
2002,WC-2002,Paraguay,P-36426,José Luis Chilavert,goal keeper,1,36.8,0,False,False,False
2002,WC-2002,Paraguay,P-76678,Francisco Arce,defender,2,31.2,1,False,False,False
2002,WC-2002,Paraguay,P-50567,Pedro Sarabia,defender,3,26.9,0,False,False,False
2002,WC-2002,Paraguay,P-19241,Carlos Gamarra,defender,4,31.3,0,False,False,False
2002,WC-2002,Paraguay,P-34957,Celso Ayala,defender,5,31.8,0,False,False,False
2002,WC-2002,Paraguay,P-66123,Estanislao Struway,midfielder,6,33.9,0,False,False,False
2002,WC-2002,Paraguay,P-55673,Richart Báez,forward,7,28.8,0,False,False,False
2002,WC-2002,Paraguay,P-87796,Guido Alvarenga,midfielder,8,31.8,0,False,False,False
2002,WC-2002,Paraguay,P-34530,Roque Santa Cruz,forward,9,20.8,1,False,False,False
2002,WC-2002,Paraguay,P-17884,Roberto Acuña,midfielder,10,30.2,0,False,False,False
2002,WC-2002,Paraguay,P-78557,Jorge Luis Campos,forward,11,31.8,1,False,False,False
2002,WC-2002,Paraguay,P-94060,Justo Villar,goal keeper,12,24.9,0,False,False,False
2002,WC-2002,Paraguay,P-42797,Carlos Paredes,midfielder,13,25.9,0,False,False,False
2002,WC-2002,Paraguay,P-75108,Diego Gavilán,midfielder,14,22.2,0,False,False,False
2002,WC-2002,Paraguay,P-22302,Carlos Bonet,midfielder,15,24.7,0,False,False,False
2002,WC-2002,Paraguay,P-03401,Gustavo Morínigo,midfielder,16,25.3,0,False,False,False
2002,WC-2002,Paraguay,P-22263,Juan Carlos Franco,defender,17,29.1,0,False,False,False
2002,WC-2002,Paraguay,P-50109,Julio César Cáceres,defender,18,22.7,0,False,False,False
2002,WC-2002,Paraguay,P-96044,Daniel Sanabria,defender,19,25.3,0,False,False,False
2002,WC-2002,Paraguay,P-98051,José Cardozo,forward,20,31.2,0,False,False,False
2002,WC-2002,Paraguay,P-82458,Denis Caniza,defender,21,27.8,0,False,False,False
2002,WC-2002,Paraguay,P-93337,Ricardo Tavarelli,goal keeper,22,31.8,0,False,False,False
2002,WC-2002,Paraguay,P-88899,Nelson Cuevas,forward,23,22.4,2,False,False,False
2002,WC-2002,Poland,P-59886,Jerzy Dudek,goal keeper,1,29.2,0,False,False,False
2002,WC-2002,Poland,P-99558,Tomasz Kłos,defender,2,29.2,0,False,False,False
2002,WC-2002,Poland,P-66681,Jacek Zieliński,defender,3,34.6,0,False,False,False
2002,WC-2002,Poland,P-15578,Michał Żewłakow,defender,4,26.1,0,False,False,False
2002,WC-2002,Poland,P-20085,Tomasz Rząsa,defender,5,29.2,0,False,False,False
2002,WC-2002,Poland,P-53829,Tomasz Hajto,defender,6,29.6,0,False,False,False
2002,WC-2002,Poland,P-34709,Piotr Świerczewski,midfielder,7,30.1,0,False,False,False
2002,WC-2002,Poland,P-93812,Cezary Kucharski,forward,8,30.3,0,False,False,False
2002,WC-2002,Poland,P-69995,Paweł Kryszałowicz,forward,9,27.9,1,False,False,False
2002,WC-2002,Poland,P-29986,Radosław Kałużny,midfielder,10,28.3,0,False,False,False
2002,WC-2002,Poland,P-75230,Emmanuel Olisadebe,forward,11,23.4,1,False,False,False
2002,WC-2002,Poland,P-13151,Radosław Majdan,goal keeper,12,30.1,0,False,False,False
2002,WC-2002,Poland,P-37701,Arkadiusz Głowacki,defender,13,23.2,0,False,False,False
2002,WC-2002,Poland,P-03927,Marcin Żewłakow,forward,14,26.1,1,False,False,False
2002,WC-2002,Poland,P-68907,Tomasz Wałdoch,defender,15,31.1,0,False,False,False
2002,WC-2002,Poland,P-68833,Maciej Murawski,defender,16,28.3,0,False,False,False
2002,WC-2002,Poland,P-90321,Arkadiusz Bąk,midfielder,17,27.6,0,False,False,False
2002,WC-2002,Poland,P-49007,Jacek Krzynówek,midfielder,18,26.0,0,False,False,False
2002,WC-2002,Poland,P-07088,Maciej Żurawski,forward,19,25.7,0,False,False,False
2002,WC-2002,Poland,P-46873,Jacek Bąk,defender,20,29.2,0,False,False,False
2002,WC-2002,Poland,P-06017,Marek Koźmiński,midfielder,21,31.3,0,False,False,False
2002,WC-2002,Poland,P-01018,Adam Matysek,goal keeper,22,33.9,0,False,False,False
2002,WC-2002,Poland,P-09579,Paweł Sibik,midfielder,23,31.3,0,False,False,False
2002,WC-2002,Portugal,P-16675,Vítor Baía,goal keeper,1,32.6,0,False,False,False
2002,WC-2002,Portugal,P-73722,Jorge Costa,defender,2,30.6,0,False,False,False
2002,WC-2002,Portugal,P-39199,Abel Xavier,defender,3,29.5,0,False,False,False
2002,WC-2002,Portugal,P-48643,Marco Caneira,defender,4,23.3,0,False,False,False
2002,WC-2002,Portugal,P-23927,Fernando Couto,defender,5,32.8,0,False,False,False
2002,WC-2002,Portugal,P-70308,Paulo Sousa,midfielder,6,31.8,0,False,False,False
2002,WC-2002,Portugal,P-57496,Luís Figo,midfielder,7,29.6,0,False,False,False
2002,WC-2002,Portugal,P-70698,João Pinto,forward,8,30.8,0,False,False,False
2002,WC-2002,Portugal,P-57982,Pauleta,forward,9,29.1,3,False,False,False
2002,WC-2002,Portugal,P-62808,Rui Costa,midfielder,10,30.2,1,False,False,False
2002,WC-2002,Portugal,P-88800,Sérgio Conceição,midfielder,11,27.5,0,False,False,False
2002,WC-2002,Portugal,P-83823,Hugo Viana,midfielder,12,19.4,0,False,False,False
2002,WC-2002,Portugal,P-82191,Jorge Andrade,defender,13,24.1,0,False,False,False
2002,WC-2002,Portugal,P-06162,Pedro Barbosa,midfielder,14,31.8,0,False,False,False
2002,WC-2002,Portugal,P-67041,Nélson Pereira,goal keeper,15,26.6,0,False,False,False
2002,WC-2002,Portugal,P-45712,Ricardo,goal keeper,16,26.3,0,False,False,False
2002,WC-2002,Portugal,P-91925,Paulo Bento,midfielder,17,32.9,0,False,False,False
2002,WC-2002,Portugal,P-11424,Nuno Frechaut,defender,18,24.7,0,False,False,False
2002,WC-2002,Portugal,P-07559,Capucho,midfielder,19,30.3,0,False,False,False
2002,WC-2002,Portugal,P-92307,Petit,midfielder,20,25.7,0,False,False,False
2002,WC-2002,Portugal,P-57631,Nuno Gomes,forward,21,25.9,0,False,False,False
2002,WC-2002,Portugal,P-37140,Beto,defender,22,26.1,1,False,False,False
2002,WC-2002,Portugal,P-61068,Rui Jorge,defender,23,29.2,0,False,False,False
2002,WC-2002,Republic of Ireland,P-32512,Shay Given,goal keeper,1,26.1,0,False,False,False
2002,WC-2002,Republic of Ireland,P-56778,Steve Finnan,defender,2,26.1,0,False,False,False
2002,WC-2002,Republic of Ireland,P-59412,Ian Harte,defender,3,24.7,0,False,False,False
2002,WC-2002,Republic of Ireland,P-57630,Kenny Cunningham,defender,4,30.9,0,False,False,False
2002,WC-2002,Republic of Ireland,P-69817,Steve Staunton,defender,5,33.4,0,False,False,False
2002,WC-2002,Republic of Ireland,P-91106,Roy Keane,midfielder,6,30.8,0,False,False,False
2002,WC-2002,Republic of Ireland,P-15705,Jason McAteer,midfielder,7,31.0,0,False,False,False
2002,WC-2002,Republic of Ireland,P-00105,Matt Holland,midfielder,8,28.1,1,False,False,False
2002,WC-2002,Republic of Ireland,P-18106,Damien Duff,midfielder,9,23.2,1,False,False,False
2002,WC-2002,Republic of Ireland,P-84878,Robbie Keane,forward,10,21.9,3,False,False,False
2002,WC-2002,Republic of Ireland,P-32499,Kevin Kilbane,midfielder,11,25.3,0,False,False,False
2002,WC-2002,Republic of Ireland,P-34285,Mark Kinsella,midfielder,12,29.8,0,False,False,False
2002,WC-2002,Republic of Ireland,P-20792,David Connolly,forward,13,25.0,0,False,False,False
2002,WC-2002,Republic of Ireland,P-22209,Gary Breen,defender,14,28.5,1,False,False,False
2002,WC-2002,Republic of Ireland,P-98853,Richard Dunne,defender,15,22.7,0,False,False,False
2002,WC-2002,Republic of Ireland,P-79072,Dean Kiely,goal keeper,16,31.6,0,False,False,False
2002,WC-2002,Republic of Ireland,P-51629,Niall Quinn,forward,17,35.6,0,False,False,False
2002,WC-2002,Republic of Ireland,P-07683,Gary Kelly,defender,18,27.9,0,False,False,False
2002,WC-2002,Republic of Ireland,P-83418,Clinton Morrison,forward,19,23.0,0,False,False,False
2002,WC-2002,Republic of Ireland,P-74235,Andrew O'Brien,defender,20,22.9,0,False,False,False
2002,WC-2002,Republic of Ireland,P-19727,Steven Reid,midfielder,21,21.2,0,False,False,False
2002,WC-2002,Republic of Ireland,P-57284,Lee Carsley,midfielder,22,28.3,0,False,False,False
2002,WC-2002,Republic of Ireland,P-33377,Alan Kelly,goal keeper,23,33.8,0,False,False,False
2002,WC-2002,Russia,P-86448,Ruslan Nigmatullin,goal keeper,1,27.6,0,False,False,False
2002,WC-2002,Russia,P-70372,Yuri Kovtun,defender,2,32.4,0,False,False,False
2002,WC-2002,Russia,P-70700,Yuri Nikiforov,defender,3,31.7,0,False,False,False
2002,WC-2002,Russia,P-79578,Alexey Smertin,midfielder,4,27.1,0,False,False,False
2002,WC-2002,Russia,P-27678,Andrei Solomatin,defender,5,26.7,0,False,False,False
2002,WC-2002,Russia,P-65105,Igor Semshov,midfielder,6,24.2,0,False,False,False
2002,WC-2002,Russia,P-83394,Viktor Onopko,defender,7,32.6,0,False,False,False
2002,WC-2002,Russia,P-48249,Valeri Karpin,midfielder,8,33.3,1,False,False,False
2002,WC-2002,Russia,P-66907,Yegor Titov,midfielder,9,26.0,1,False,False,False
2002,WC-2002,Russia,P-76220,Aleksandr Mostovoi,midfielder,10,33.8,0,False,False,False
2002,WC-2002,Russia,P-76498,Vladimir Beschastnykh,forward,11,28.2,1,False,False,False
2002,WC-2002,Russia,P-82210,Stanislav Cherchesov,goal keeper,12,38.7,0,False,False,False
2002,WC-2002,Russia,P-32046,Vyacheslav Dayev,defender,13,29.7,0,False,False,False
2002,WC-2002,Russia,P-64408,Igor Chugainov,defender,14,32.2,0,False,False,False
2002,WC-2002,Russia,P-51792,Dmitri Alenichev,midfielder,15,29.6,0,False,False,False
2002,WC-2002,Russia,P-89971,Aleksandr Kerzhakov,forward,16,19.5,0,False,False,False
2002,WC-2002,Russia,P-75536,Sergei Semak,midfielder,17,26.3,0,False,False,False
2002,WC-2002,Russia,P-53680,Dmitri Sennikov,defender,18,25.9,0,False,False,False
2002,WC-2002,Russia,P-76375,Ruslan Pimenov,forward,19,20.5,0,False,False,False
2002,WC-2002,Russia,P-14715,Marat Izmailov,midfielder,20,19.7,0,False,False,False
2002,WC-2002,Russia,P-28437,Dmitri Khokhlov,midfielder,21,26.4,0,False,False,False
2002,WC-2002,Russia,P-04731,Dmitri Sychev,forward,22,18.6,1,False,False,False
2002,WC-2002,Russia,P-76203,Aleksandr Filimonov,goal keeper,23,28.6,0,False,False,False
2002,WC-2002,Saudi Arabia,P-12996,Mohamed Al-Deayea,goal keeper,1,29.8,0,False,False,False
2002,WC-2002,Saudi Arabia,P-55518,Mohammed Al-Jahani,defender,2,27.7,0,False,False,False
2002,WC-2002,Saudi Arabia,P-90725,Redha Tukar,defender,3,26.5,0,False,False,False
2002,WC-2002,Saudi Arabia,P-50171,Abdullah Sulaiman Zubromawi,defender,4,28.5,0,False,False,False
2002,WC-2002,Saudi Arabia,P-16522,Mohsin Al-Harthi,defender,5,25.9,0,False,False,False
2002,WC-2002,Saudi Arabia,P-48349,Fouzi Al-Shehri,defender,6,22.0,0,False,False,False
2002,WC-2002,Saudi Arabia,P-92151,Ibrahim Al-Shahrani,midfielder,7,27.9,0,False,False,False
2002,WC-2002,Saudi Arabia,P-90435,Mohammed Noor,midfielder,8,24.3,0,False,False,False
2002,WC-2002,Saudi Arabia,P-88041,Sami Al-Jaber,forward,9,29.5,0,False,False,False
2002,WC-2002,Saudi Arabia,P-11262,Mohammad Al-Shalhoub,midfielder,10,21.5,0,False,False,False
2002,WC-2002,Saudi Arabia,P-85019,Obeid Al-Dosari,forward,11,26.7,0,False,False,False
2002,WC-2002,Saudi Arabia,P-53448,Ahmed Al-Dokhi,defender,12,25.6,0,False,False,False
2002,WC-2002,Saudi Arabia,P-77199,Hussein Abdulghani,defender,13,25.4,0,False,False,False
2002,WC-2002,Saudi Arabia,P-76946,Abdulaziz Al-Khathran,midfielder,14,28.8,0,False,False,False
2002,WC-2002,Saudi Arabia,P-26868,Abdullah Al-Jumaan,forward,15,24.6,0,False,False,False
2002,WC-2002,Saudi Arabia,P-17941,Khamis Al-Dosari,midfielder,16,28.7,0,False,False,False
2002,WC-2002,Saudi Arabia,P-75813,Abdullah Al-Waked,midfielder,17,26.7,0,False,False,False
2002,WC-2002,Saudi Arabia,P-20886,Nawaf Al-Temyat,midfielder,18,25.9,0,False,False,False
2002,WC-2002,Saudi Arabia,P-00585,Omar Al-Ghamdi,midfielder,19,23.1,0,False,False,False
2002,WC-2002,Saudi Arabia,P-00683,Al Hasan Al-Yami,forward,20,29.8,0,False,False,False
2002,WC-2002,Saudi Arabia,P-99270,Mabrouk Zaid,goal keeper,21,23.3,0,False,False,False
2002,WC-2002,Saudi Arabia,P-29107,Mohammed Al-Khojali,goal keeper,22,29.4,0,False,False,False
2002,WC-2002,Saudi Arabia,P-12568,Mansour Al-Thagafi,defender,23,23.4,0,False,False,False
2002,WC-2002,Senegal,P-16571,Tony Sylva,goal keeper,1,27.0,0,False,False,False
2002,WC-2002,Senegal,P-27229,Omar Daf,defender,2,25.3,0,False,False,False
2002,WC-2002,Senegal,P-81968,Pape Sarr,midfielder,3,24.5,0,False,False,False
2002,WC-2002,Senegal,P-50303,Pape Malick Diop,defender,4,27.4,0,False,False,False
2002,WC-2002,Senegal,P-82601,Alassane N'Dour,defender,5,20.5,0,False,False,False
2002,WC-2002,Senegal,P-95302,Aliou Cissé,defender,6,26.2,0,False,False,False
2002,WC-2002,Senegal,P-01462,Henri Camara,forward,7,25.1,2,False,False,False
2002,WC-2002,Senegal,P-75923,Amara Traoré,forward,8,36.7,0,False,False,False
2002,WC-2002,Senegal,P-05029,Souleymane Camara,forward,9,19.4,0,False,False,False
2002,WC-2002,Senegal,P-62977,Khalilou Fadiga,midfielder,10,27.4,1,False,False,False
