year,player_id,team_name,matches_played,matches_started,position_name,goals_scored,penalty_goals,open_play_goals,family_name,given_name,player_name,age,wc_exp,won_golden_boot,won_best_player,won_young_player
1982,P-80376,Argentina,5,5,sweeper,2,1,1,Passarella,Daniel,Daniel Passarella,29.1,1,False,False,False
1982,P-80404,Argentina,5,5,midfielder,2,0,2,Maradona,Diego,Diego Maradona,21.6,0,False,False,False
1982,P-80606,Honduras,3,3,goal keeper,0,0,0,Arzú,Julio César,Julio César Arzú,28.0,0,False,False,False
1982,P-81007,Czechoslovakia,2,0,forward,0,0,0,Masný,Marián,Marián Masný,31.8,0,False,False,False
1982,P-81343,New Zealand,3,3,midfielder,0,0,0,Boath,Allan,Allan Boath,24.3,0,False,False,False
1982,P-81366,France,1,1,defender,0,0,0,Mahut,Philippe,Philippe Mahut,26.3,0,False,False,False
1982,P-81864,Chile,3,3,forward,0,0,0,Yáñez,Patricio,Patricio Yáñez,21.4,0,False,False,False
1982,P-82507,Austria,3,2,defender,0,0,0,Baumeister,Ernst,Ernst Baumeister,25.4,1,False,False,False
1982,P-83096,Brazil,5,5,defender,1,0,1,Júnior,not applicable,not applicable Júnior,28.0,0,False,False,False
1982,P-83210,England,5,5,forward,1,0,1,Mariner,Paul,Paul Mariner,29.1,0,False,False,False
1982,P-83693,Yugoslavia,3,3,forward,0,0,0,Vujović,Zlatko,Zlatko Vujović,23.8,0,False,False,False
1982,P-84123,Honduras,3,3,forward,0,0,0,Betancourt,Armando,Armando Betancourt,24.7,0,False,False,False
1982,P-84240,New Zealand,2,2,defender,0,0,0,Almond,Bobby,Bobby Almond,31.2,0,False,False,False
1982,P-84380,Spain,5,5,goal keeper,0,0,0,Arconada,Luis,Luis Arconada,28.0,1,False,False,False
1982,P-84407,El Salvador,1,1,forward,0,0,0,Hernández,Ever,Ever Hernández,23.5,0,False,False,False
1982,P-84644,Yugoslavia,3,3,sweeper,0,0,0,Zajec,Velimir,Velimir Zajec,26.3,0,False,False,False
1982,P-84816,Belgium,3,3,goal keeper,0,0,0,Pfaff,Jean-Marie,Jean-Marie Pfaff,28.5,0,False,False,False
1982,P-85024,Yugoslavia,2,2,defender,0,0,0,Krmpotić,Zlatko,Zlatko Krmpotić,23.8,0,False,False,False
1982,P-85374,Peru,3,2,forward,0,0,0,Leguía,Germán,Germán Leguía,28.4,1,False,False,False
1982,P-85997,Northern Ireland,5,5,midfielder,0,0,0,O'Neill,Martin,Martin O'Neill,30.3,0,False,False,False
1982,P-86323,Spain,1,0,midfielder,0,0,0,Gallego,Ricardo,Ricardo Gallego,23.3,0,False,False,False
1982,P-86679,El Salvador,2,2,defender,0,0,0,Osorto,Francisco,Francisco Osorto,25.2,0,False,False,False
1982,P-86777,Hungary,2,2,forward,0,0,0,Törőcsik,András,András Törőcsik,27.1,1,False,False,False
1982,P-86900,Belgium,4,4,defender,0,0,0,Meeuws,Walter,Walter Meeuws,30.9,0,False,False,False
1982,P-88070,Belgium,5,4,forward,1,0,1,Czerniatynski,Alexandre,Alexandre Czerniatynski,21.9,0,False,False,False
1982,P-88108,New Zealand,3,1,midfielder,0,0,0,Cole,Duncan,Duncan Cole,23.9,0,False,False,False
1982,P-88467,Italy,6,6,midfielder,0,0,0,Antognoni,Giancarlo,Giancarlo Antognoni,28.2,1,False,False,False
1982,P-88535,Algeria,3,3,sweeper,0,0,0,Guendouz,Mahmoud,Mahmoud Guendouz,29.3,0,False,False,False
1982,P-88598,Kuwait,1,1,forward,0,0,0,Al-Suwayed,Yussef,Yussef Al-Suwayed,23.7,0,False,False,False
1982,P-88607,Kuwait,3,3,forward,0,0,0,Al-Anberi,Abdulaziz,Abdulaziz Al-Anberi,28.4,0,False,False,False
1982,P-88903,Belgium,2,2,defender,0,0,0,Renquin,Michel,Michel Renquin,26.6,0,False,False,False
1982,P-88933,Honduras,2,2,forward,0,0,0,Norales,Prudencio,Prudencio Norales,26.1,0,False,False,False
1982,P-89298,Spain,1,1,midfielder,0,0,0,Joaquín,not applicable,not applicable Joaquín,26.0,0,False,False,False
1982,P-89519,Brazil,1,1,midfielder,0,0,0,Dirceu,not applicable,not applicable Dirceu,30.0,2,False,False,False
1982,P-89949,West Germany,5,3,forward,1,0,1,Hrubesch,Horst,Horst Hrubesch,31.2,0,False,False,False
1982,P-89975,West Germany,7,6,forward,2,0,2,Littbarski,Pierre,Pierre Littbarski,22.2,0,False,False,False
1982,P-90221,Austria,1,1,forward,0,0,0,Jara,Kurt,Kurt Jara,31.7,1,False,False,False
1982,P-90628,Kuwait,3,3,forward,0,0,0,Al-Houti,Saad,Saad Al-Houti,28.1,0,False,False,False
1982,P-90883,France,4,1,defender,0,0,0,Lopez,Christian,Christian Lopez,29.2,1,False,False,False
1982,P-91411,Poland,4,1,midfielder,1,0,1,Ciołek,Włodzimierz,Włodzimierz Ciołek,26.2,0,False,False,False
1982,P-91562,Scotland,3,3,midfielder,1,0,1,Souness,Graeme,Graeme Souness,29.1,1,False,False,False
1982,P-91620,Honduras,1,1,defender,0,0,0,Cruz,Luis,Luis Cruz,33.0,0,False,False,False
1982,P-91717,Italy,7,7,forward,6,0,6,Rossi,Paolo,Paolo Rossi,25.7,1,True,True,False
1982,P-92317,Spain,4,4,midfielder,1,0,1,Zamora,Jesús María,Jesús María Zamora,27.4,0,False,False,False
1982,P-92720,Austria,5,5,defender,1,0,1,Pezzey,Bruno,Bruno Pezzey,27.4,1,False,False,False
1982,P-92867,Poland,2,1,forward,1,0,1,Szarmach,Andrzej,Andrzej Szarmach,31.7,2,False,False,False
1982,P-93218,Chile,2,2,defender,0,0,0,Garrido,Lizardo,Lizardo Garrido,24.8,0,False,False,False
1982,P-93346,Peru,3,3,defender,1,0,1,Díaz,Rubén Toribio,Rubén Toribio Díaz,30.2,1,False,False,False
1982,P-93565,Cameroon,1,0,forward,0,0,0,Bahoken,Paul,Paul Bahoken,26.9,0,False,False,False
1982,P-93680,Soviet Union,5,5,forward,1,0,1,Shengelia,Ramaz,Ramaz Shengelia,25.4,0,False,False,False
1982,P-93788,Italy,7,7,midfielder,2,0,2,Tardelli,Marco,Marco Tardelli,27.7,1,False,False,False
1982,P-94036,Belgium,5,5,midfielder,1,0,1,Coeck,Ludo,Ludo Coeck,26.7,0,False,False,False
1982,P-95371,Czechoslovakia,2,1,midfielder,0,0,0,Bičovský,Přemysl,Přemysl Bičovský,31.8,0,False,False,False
1982,P-95667,Cameroon,3,3,goal keeper,0,0,0,N'Kono,Thomas,Thomas N'Kono,25.9,0,False,False,False
1982,P-95747,West Germany,2,1,midfielder,0,0,0,Müller,Hansi,Hansi Müller,24.9,1,False,False,False
1982,P-95834,Chile,3,3,sweeper,0,0,0,Figueroa,Elías,Elías Figueroa,35.6,2,False,False,False
1982,P-95927,Czechoslovakia,3,3,forward,0,0,0,Vízek,Ladislav,Ladislav Vízek,27.4,0,False,False,False
1982,P-96142,Austria,1,1,forward,0,0,0,Hagmayr,Max,Max Hagmayr,25.6,0,False,False,False
1982,P-96391,Scotland,3,3,forward,1,0,1,Robertson,John,John Robertson,29.4,1,False,False,False
1982,P-96650,Austria,1,1,midfielder,0,0,0,Pichler,Anton,Anton Pichler,26.7,0,False,False,False
1982,P-96969,Yugoslavia,3,3,midfielder,1,0,1,Gudelj,Ivan,Ivan Gudelj,21.7,0,False,False,False
1982,P-96979,Peru,3,3,midfielder,0,0,0,Cubillas,Teófilo,Teófilo Cubillas,33.3,2,False,False,False
1982,P-96985,Northern Ireland,5,5,forward,3,0,3,Armstrong,Gerry,Gerry Armstrong,28.1,0,False,False,False
1982,P-96996,Spain,5,5,defender,0,0,0,Camacho,José Antonio,José Antonio Camacho,27.0,0,False,False,False
1982,P-97692,Kuwait,2,2,forward,0,0,0,Yaqoub,Jasem,Jasem Yaqoub,28.6,0,False,False,False
1982,P-97960,Algeria,3,3,defender,0,0,0,Kourichi,Nourredine,Nourredine Kourichi,28.2,0,False,False,False
1982,P-98380,New Zealand,2,2,defender,0,0,0,Dods,Glenn,Glenn Dods,24.9,0,False,False,False
1982,P-98480,El Salvador,1,1,defender,0,0,0,Castillo,Mario,Mario Castillo,30.6,0,False,False,False
1982,P-98571,New Zealand,1,1,defender,0,0,0,Hill,John,John Hill,32.4,0,False,False,False
1982,P-98609,El Salvador,3,3,defender,0,0,0,Recinos,Carlos,Carlos Recinos,32.0,0,False,False,False
1982,P-98924,Poland,2,1,forward,0,0,0,Pałasz,Andrzej,Andrzej Pałasz,21.9,0,False,False,False
1982,P-98948,France,6,6,goal keeper,0,0,0,Ettori,Jean-Luc,Jean-Luc Ettori,26.9,0,False,False,False
1982,P-99050,Northern Ireland,5,5,midfielder,0,0,0,McCreery,David,David McCreery,24.7,0,False,False,False
1982,P-99185,Hungary,3,2,forward,2,0,2,Fazekas,László,László Fazekas,34.7,1,False,False,False
1982,P-99212,Algeria,1,1,midfielder,0,0,0,Bourebbou,Abdelmajid,Abdelmajid Bourebbou,31.2,0,False,False,False
1982,P-99392,Argentina,2,1,midfielder,0,0,0,Barbas,Juan,Juan Barbas,22.8,0,False,False,False
1982,P-99593,Argentina,4,4,midfielder,0,0,0,Gallego,Américo,Américo Gallego,27.1,1,False,False,False
1982,P-99707,Spain,3,1,forward,0,0,0,Quini,not applicable,not applicable Quini,32.7,1,False,False,False
1982,P-99788,Italy,7,7,defender,0,0,0,Scirea,Gaetano,Gaetano Scirea,29.1,1,False,False,False
1982,P-99975,Brazil,1,0,midfielder,0,0,0,Batista,not applicable,not applicable Batista,27.3,1,False,False,False
1982,P-99989,Austria,5,5,forward,2,0,2,Schachner,Walter,Walter Schachner,25.4,1,False,False,False
1982,P-99991,France,4,3,forward,2,0,2,Rocheteau,Dominique,Dominique Rocheteau,27.4,1,False,False,False
1986,P-00146,Poland,4,4,left back,0,0,0,Ostrowski,Marek,Marek Ostrowski,26.5,0,False,False,False
1986,P-00445,Denmark,3,3,midfielder,0,0,0,Arnesen,Frank,Frank Arnesen,29.7,0,False,False,False
1986,P-00643,France,6,6,right midfielder,1,0,1,Fernández,Luis,Luis Fernández,26.7,0,False,False,False
1986,P-00685,Iraq,1,1,midfielder,0,0,0,Abid,Anad,Anad Abid,30.8,0,False,False,False
1986,P-01165,Poland,4,4,center back,0,0,0,Majewski,Stefan,Stefan Majewski,30.3,1,False,False,False
1986,P-02464,Argentina,7,7,forward,4,0,4,Valdano,Jorge,Jorge Valdano,30.7,1,False,False,False
1986,P-02493,Poland,3,3,defensive midfielder,0,0,0,Matysik,Waldemar,Waldemar Matysik,24.7,1,False,False,False
1986,P-02675,England,2,2,center midfielder,0,0,0,Robson,Bryan,Bryan Robson,29.4,1,False,False,False
1986,P-02901,Spain,4,3,midfielder,0,0,0,Francisco,not applicable,not applicable Francisco,23.6,0,False,False,False
1986,P-03000,Portugal,1,0,defender,0,0,0,António,José,José António,28.6,0,False,False,False
1986,P-03282,Soviet Union,2,1,forward,1,0,1,Blokhin,Oleh,Oleh Blokhin,33.6,1,False,False,False
1986,P-03454,Mexico,1,0,midfielder,0,0,0,Domínguez,Alejandro,Alejandro Domínguez,25.3,0,False,False,False
1986,P-03652,Poland,4,4,attacking midfielder,0,0,0,Boniek,Zbigniew,Zbigniew Boniek,30.2,2,False,False,False
1986,P-03719,France,7,6,center back,0,0,0,Bossis,Maxime,Maxime Bossis,30.9,2,False,False,False
1986,P-03775,Italy,4,4,defender,0,0,0,Cabrini,Antonio,Antonio Cabrini,28.6,2,False,False,False
1986,P-03963,Uruguay,2,2,defender,0,0,0,Pereyra,Darío,Darío Pereyra,29.6,0,False,False,False
1986,P-04063,Hungary,3,3,defender,0,0,0,Kardos,József,József Kardos,26.2,0,False,False,False
1986,P-04488,Denmark,3,3,defender,0,0,0,Andersen,Henrik,Henrik Andersen,21.1,0,False,False,False
1986,P-04572,West Germany,6,4,forward,3,0,3,Völler,Rudi,Rudi Völler,26.1,0,False,False,False
1986,P-04834,Morocco,4,4,left winger,0,0,0,Timoumi,Mohamed,Mohamed Timoumi,26.4,0,False,False,False
1986,P-04915,Soviet Union,1,1,defender,0,0,0,Morozov,Gennady,Gennady Morozov,23.4,0,False,False,False
1986,P-05061,Bulgaria,4,3,midfielder,1,0,1,Sirakov,Nasko,Nasko Sirakov,24.1,0,False,False,False
1986,P-05434,Scotland,3,3,defender,0,0,0,Gough,Richard,Richard Gough,24.2,0,False,False,False
1986,P-05511,France,1,1,midfielder,1,0,1,Genghini,Bernard,Bernard Genghini,28.4,1,False,False,False
1986,P-05562,Soviet Union,4,1,forward,1,0,1,Rodionov,Sergey,Sergey Rodionov,23.7,1,False,False,False
1986,P-05723,Belgium,2,0,defender,0,0,0,Clijsters,Leo,Leo Clijsters,29.6,0,False,False,False
1986,P-05820,Brazil,5,5,defender,0,0,0,César,Júlio,Júlio César,23.2,0,False,False,False
1986,P-05935,Canada,2,1,midfielder,0,0,0,Sweeney,Mike,Mike Sweeney,26.4,0,False,False,False
1986,P-06115,Denmark,2,2,goal keeper,0,0,0,Rasmussen,Troels,Troels Rasmussen,24.9,0,False,False,False
1986,P-06498,Spain,5,5,midfielder,0,0,0,Míchel,not applicable,not applicable Míchel,23.2,0,False,False,False
1986,P-06736,Belgium,1,1,forward,1,0,1,Vandenbergh,Erwin,Erwin Vandenbergh,27.3,1,False,False,False
1986,P-06745,Hungary,3,3,forward,1,0,1,Esterházy,Márton,Márton Esterházy,30.1,0,False,False,False
1986,P-07140,Denmark,1,0,forward,0,0,0,Simonsen,Allan,Allan Simonsen,33.5,0,False,False,False
1986,P-07171,West Germany,7,7,goal keeper,0,0,0,Schumacher,Harald,Harald Schumacher,32.2,1,False,False,False
1986,P-07363,Bulgaria,1,1,forward,0,0,0,Markov,Plamen,Plamen Markov,28.7,0,False,False,False
1986,P-07554,Canada,3,3,midfielder,0,0,0,Ragan,Randy,Randy Ragan,27.0,0,False,False,False
1986,P-07710,Poland,1,1,right back,0,0,0,Kubicki,Dariusz,Dariusz Kubicki,23.0,0,False,False,False
1986,P-07753,Morocco,4,4,center back,0,0,0,Bouyahyaoui,Noureddine,Noureddine Bouyahyaoui,31.4,0,False,False,False
1986,P-07955,Portugal,3,3,left back,0,0,0,Inácio,Augusto,Augusto Inácio,31.3,0,False,False,False
1986,P-08096,Scotland,3,3,midfielder,0,0,0,Aitken,Roy,Roy Aitken,27.5,0,False,False,False
1986,P-08623,Belgium,3,2,defender,0,0,0,Van der Elst,Franky,Franky Van der Elst,25.1,0,False,False,False
1986,P-08726,Bulgaria,3,1,forward,0,0,0,Kostadinov,Kostadin,Kostadin Kostadinov,26.9,0,False,False,False
1986,P-08861,Algeria,2,1,forward,0,0,0,Menad,Djamel,Djamel Menad,25.9,0,False,False,False
1986,P-08939,France,6,6,attacking midfielder,2,0,2,Platini,Michel,Michel Platini,30.9,2,False,False,False
1986,P-08949,Iraq,3,3,defender,0,0,0,Allawi,Khalil,Khalil Allawi,27.7,0,False,False,False
1986,P-08967,England,1,0,forward,0,0,0,Dixon,Kerry,Kerry Dixon,24.9,0,False,False,False
1986,P-09476,Bulgaria,4,4,midfielder,0,0,0,Sadakov,Ayan,Ayan Sadakov,24.7,0,False,False,False
1986,P-09660,Canada,2,2,goal keeper,0,0,0,Lettieri,Tino,Tino Lettieri,28.7,0,False,False,False
1986,P-10440,Portugal,3,1,midfielder,0,0,0,Futre,Paulo,Paulo Futre,20.3,0,False,False,False
1986,P-10537,Mexico,3,1,midfielder,0,0,0,de los Cobos,Carlos,Carlos de los Cobos,27.5,0,False,False,False
1986,P-10707,Iraq,3,3,midfielder,0,0,0,Hussein Shihab,Ali,Ali Hussein Shihab,25.1,0,False,False,False
1986,P-10855,Soviet Union,4,3,forward,4,2,2,Belanov,Ihor,Ihor Belanov,25.7,0,False,False,False
1986,P-10906,Soviet Union,1,1,forward,0,0,0,Protasov,Oleh,Oleh Protasov,22.3,0,False,False,False
1986,P-11356,Scotland,3,3,defender,0,0,0,Miller,Willie,Willie Miller,31.1,1,False,False,False
1986,P-12049,Brazil,2,0,midfielder,0,0,0,Silas,Paulo,Paulo Silas,20.8,0,False,False,False
1986,P-12472,Scotland,2,2,defender,0,0,0,Narey,David,David Narey,30.0,1,False,False,False
1986,P-12666,Argentina,2,2,forward,1,0,1,Pasculli,Pedro,Pedro Pasculli,26.0,0,False,False,False
1986,P-12716,France,4,2,forward,0,0,0,Bellone,Bruno,Bruno Bellone,24.2,1,False,False,False
1986,P-12738,France,7,7,center back,0,0,0,Battiston,Patrick,Patrick Battiston,29.2,2,False,False,False
1986,P-12940,Spain,5,5,forward,5,1,4,Butragueño,Emilio,Emilio Butragueño,22.9,0,False,False,False
1986,P-12950,Brazil,5,5,defender,1,0,1,Edinho,not applicable,not applicable Edinho,31.0,2,False,False,False
1986,P-12978,Soviet Union,3,1,midfielder,0,0,0,Yevtushenko,Vadym,Vadym Yevtushenko,28.4,1,False,False,False
1986,P-13042,Belgium,3,2,midfielder,0,0,0,Desmet,Philippe,Philippe Desmet,27.5,0,False,False,False
1986,P-13141,South Korea,3,3,forward,0,0,0,Cha,Bum-kun,Bum-kun Cha,33.0,0,False,False,False
1986,P-13416,Hungary,2,1,midfielder,0,0,0,Burcsa,Győző,Győző Burcsa,32.2,0,False,False,False
1986,P-13699,Paraguay,4,4,defender,0,0,0,Torales,Juan,Juan Torales,30.1,0,False,False,False
1986,P-14296,Spain,4,3,midfielder,2,0,2,Calderé,Ramón,Ramón Calderé,27.4,0,False,False,False
1986,P-15144,Hungary,1,1,defender,0,0,0,Péter,Zoltán,Zoltán Péter,28.2,0,False,False,False
1986,P-15173,Canada,3,3,defender,0,0,0,Bridge,Ian,Ian Bridge,26.7,0,False,False,False
1986,P-15637,Argentina,7,7,goal keeper,0,0,0,Pumpido,Nery,Nery Pumpido,28.8,1,False,False,False
1986,P-15649,Iraq,2,2,defender,0,0,0,Shaker,Samir,Samir Shaker,28.3,0,False,False,False
1986,P-15973,Scotland,2,2,forward,0,0,0,Sturrock,Paul,Paul Sturrock,29.6,1,False,False,False
1986,P-16126,Soviet Union,3,3,defender,1,0,1,Rats,Vasyl,Vasyl Rats,25.1,0,False,False,False
1986,P-16403,Algeria,2,2,midfielder,0,0,0,Maroc,Karim,Karim Maroc,28.2,1,False,False,False
1986,P-16678,Paraguay,4,4,forward,0,0,0,Ferreira,Buenaventura,Buenaventura Ferreira,25.9,0,False,False,False
1986,P-17582,Poland,4,4,center forward,0,0,0,Dziekanowski,Dariusz,Dariusz Dziekanowski,23.7,0,False,False,False
1986,P-18314,Spain,5,5,forward,1,0,1,Salinas,Julio,Julio Salinas,23.7,0,False,False,False
1986,P-18335,England,4,3,forward,1,0,1,Beardsley,Peter,Peter Beardsley,25.4,0,False,False,False
1986,P-18562,Uruguay,2,2,forward,0,0,0,Cabrera,Wilmar,Wilmar Cabrera,26.8,0,False,False,False
1986,P-18580,Soviet Union,3,3,defender,0,0,0,Demyanenko,Anatoliy,Anatoliy Demyanenko,27.3,1,False,False,False
1986,P-19020,Spain,1,1,midfielder,0,0,0,Gordillo,Rafael,Rafael Gordillo,29.3,1,False,False,False
1986,P-19175,Uruguay,1,0,midfielder,0,0,0,Zalazar,José,José Zalazar,22.6,0,False,False,False
1986,P-19190,Brazil,3,2,forward,0,0,0,Casagrande,not applicable,not applicable Casagrande,23.1,0,False,False,False
1986,P-19309,South Korea,2,0,forward,1,0,1,Kim,Jong-boo,Jong-boo Kim,20.6,0,False,False,False
1986,P-19351,England,4,2,left midfielder,0,0,0,Waddle,Chris,Chris Waddle,25.5,0,False,False,False
1986,P-19526,Bulgaria,1,1,midfielder,0,0,0,Pashev,Atanas,Atanas Pashev,22.5,0,False,False,False
1986,P-19672,Northern Ireland,2,2,midfielder,0,0,0,Worthington,Nigel,Nigel Worthington,24.6,0,False,False,False
1986,P-19791,Mexico,5,3,midfielder,0,0,0,España,Miguel,Miguel España,25.2,0,False,False,False
1986,P-20267,Paraguay,4,4,defender,0,0,0,Delgado,Rogelio,Rogelio Delgado,26.6,0,False,False,False
1986,P-20424,Iraq,2,2,goal keeper,0,0,0,Hammoudi,Raad,Raad Hammoudi,28.1,0,False,False,False
1986,P-20549,Iraq,1,1,defender,0,0,0,Ibrahim,Maad,Maad Ibrahim,25.9,0,False,False,False
1986,P-20640,England,5,5,goal keeper,0,0,0,Shilton,Peter,Peter Shilton,36.7,1,False,False,False
1986,P-21024,Morocco,4,3,forward,2,0,2,Khairi,Abderrazak,Abderrazak Khairi,23.5,0,False,False,False
1986,P-21159,Hungary,1,1,goal keeper,0,0,0,Szendrei,József,József Szendrei,32.1,0,False,False,False
1986,P-21213,Denmark,4,3,midfielder,3,2,1,Olsen,Jesper,Jesper Olsen,25.2,0,False,False,False
1986,P-21914,Canada,1,0,midfielder,0,0,0,Pakos,George,George Pakos,33.8,0,False,False,False
1986,P-22126,Poland,4,4,center back,0,0,0,Wójcicki,Roman,Roman Wójcicki,28.4,2,False,False,False
1986,P-22344,Portugal,3,3,left midfielder,0,0,0,Sousa,António,António Sousa,29.1,0,False,False,False
1986,P-22385,Uruguay,4,4,goal keeper,0,0,0,Álvez,Fernando,Fernando Álvez,26.7,0,False,False,False
1986,P-22408,Argentina,7,7,midfielder,0,0,0,Batista,Sergio,Sergio Batista,23.6,0,False,False,False
1986,P-22755,Argentina,6,6,defender,0,0,0,Cuciuffo,José Luis,José Luis Cuciuffo,25.3,0,False,False,False
1986,P-22982,France,6,5,forward,2,0,2,Stopyra,Yannick,Yannick Stopyra,25.4,0,False,False,False
1986,P-23204,West Germany,2,2,defender,0,0,0,Augenthaler,Klaus,Klaus Augenthaler,28.7,0,False,False,False
1986,P-23718,England,5,5,right back,0,0,0,Stevens,Gary,Gary Stevens,23.2,0,False,False,False
1986,P-24703,Belgium,5,5,forward,1,0,1,Veyt,Daniel,Daniel Veyt,29.5,0,False,False,False
1986,P-25143,Bulgaria,1,0,forward,0,0,0,Velichkov,Boycho,Boycho Velichkov,27.8,0,False,False,False
1986,P-25456,Belgium,7,7,midfielder,3,0,3,Ceulemans,Jan,Jan Ceulemans,29.3,1,False,False,False
1986,P-25508,Canada,1,0,midfielder,0,0,0,Lowery,Jamie,Jamie Lowery,25.4,0,False,False,False
1986,P-25752,Bulgaria,4,4,defender,0,0,0,Dimitrov,Georgi,Georgi Dimitrov,27.4,0,False,False,False
1986,P-26316,Mexico,4,4,forward,1,0,1,Sánchez,Hugo,Hugo Sánchez,27.9,1,False,False,False
1986,P-26401,Belgium,6,6,midfielder,1,0,1,Vercauteren,Franky,Franky Vercauteren,29.6,1,False,False,False
1986,P-26969,Hungary,1,1,midfielder,0,0,0,Hannich,Péter,Péter Hannich,29.2,0,False,False,False
1986,P-27194,West Germany,2,0,forward,0,0,0,Hoeneß,Dieter,Dieter Hoeneß,33.4,0,False,False,False
1986,P-27251,West Germany,7,7,defender,0,0,0,Förster,Karlheinz,Karlheinz Förster,27.8,1,False,False,False
1986,P-27353,Canada,2,2,forward,0,0,0,Vrablic,Igor,Igor Vrablic,20.9,0,False,False,False
1986,P-27460,Soviet Union,2,2,defender,0,0,0,Bal,Andriy,Andriy Bal,28.3,1,False,False,False
1986,P-27495,France,1,1,defender,0,0,0,Bibard,Michel,Michel Bibard,27.5,0,False,False,False
1986,P-27906,Soviet Union,4,3,midfielder,1,0,1,Zavarov,Oleksandr,Oleksandr Zavarov,25.1,0,False,False,False
1986,P-28606,Bulgaria,3,3,defender,0,0,0,Petrov,Petar,Petar Petrov,25.3,0,False,False,False
1986,P-28996,Mexico,5,5,defender,2,0,2,Quirarte,Fernando,Fernando Quirarte,30.0,0,False,False,False
1986,P-29143,Italy,3,3,defender,0,0,0,Bergomi,Giuseppe,Giuseppe Bergomi,22.4,1,False,False,False
1986,P-29429,Uruguay,3,3,defender,0,0,0,Diogo,Víctor,Víctor Diogo,28.1,0,False,False,False
1986,P-29440,Paraguay,4,4,forward,2,0,2,Cabañas,Roberto,Roberto Cabañas,25.1,0,False,False,False
1986,P-29522,England,1,1,defender,0,0,0,Martin,Alvin,Alvin Martin,27.8,0,False,False,False
1986,P-29650,France,4,4,midfielder,0,0,0,Ayache,William,William Ayache,25.4,0,False,False,False
1986,P-29698,Portugal,3,3,center back,0,0,0,Frederico,not applicable,not applicable Frederico,29.1,0,False,False,False
1986,P-29742,Iraq,1,0,midfielder,0,0,0,Mahmoud,Shaker,Shaker Mahmoud,23.1,0,False,False,False
1986,P-30672,Italy,1,1,defender,0,0,0,Collovati,Fulvio,Fulvio Collovati,29.1,1,False,False,False
1986,P-31048,Portugal,3,3,right back,0,0,0,Álvaro,not applicable,not applicable Álvaro,25.4,0,False,False,False
1986,P-31117,Poland,2,1,defender,0,0,0,Przybyś,Kazimierz,Kazimierz Przybyś,25.9,0,False,False,False
1986,P-31235,France,4,4,forward,2,0,2,Papin,Jean-Pierre,Jean-Pierre Papin,22.6,0,False,False,False
1986,P-31693,Spain,1,1,defender,0,0,0,Chendo,not applicable,not applicable Chendo,24.6,0,False,False,False
1986,P-31710,Scotland,2,0,midfielder,0,0,0,McAvennie,Frank,Frank McAvennie,26.5,0,False,False,False
1986,P-31762,Portugal,3,3,forward,0,0,0,Gomes,Fernando,Fernando Gomes,29.5,0,False,False,False
1986,P-32342,Soviet Union,3,3,goal keeper,0,0,0,Dasayev,Rinat,Rinat Dasayev,29.0,1,False,False,False
1986,P-32414,Spain,4,0,midfielder,1,0,1,Señor,Juan Antonio,Juan Antonio Señor,27.8,0,False,False,False
1986,P-32447,Bulgaria,4,3,midfielder,0,0,0,Zdravkov,Radoslav,Radoslav Zdravkov,29.8,0,False,False,False
1986,P-32608,Italy,4,4,midfielder,0,0,0,De Napoli,Fernando,Fernando De Napoli,22.2,0,False,False,False
1986,P-32755,Bulgaria,3,3,midfielder,0,0,0,Gospodinov,Zhivko,Zhivko Gospodinov,28.7,0,False,False,False
1986,P-32829,Northern Ireland,3,3,midfielder,0,0,0,McIlroy,Sammy,Sammy McIlroy,31.8,1,False,False,False
1986,P-32922,Morocco,4,4,center forward,1,0,1,Merry,Abdelkrim,Abdelkrim Merry,31.4,0,False,False,False
1986,P-33125,Brazil,2,2,defender,0,0,0,Édson,not applicable,not applicable Édson,26.9,0,False,False,False
1986,P-33328,Soviet Union,3,3,midfielder,1,0,1,Yakovenko,Pavel,Pavel Yakovenko,21.4,0,False,False,False
1986,P-33690,Algeria,2,2,goal keeper,0,0,0,Drid,Nacerdine,Nacerdine Drid,29.4,0,False,False,False
1986,P-33784,Canada,1,1,goal keeper,0,0,0,Dolan,Paul,Paul Dolan,20.1,0,False,False,False
1986,P-33838,Iraq,1,1,goal keeper,0,0,0,Nsaief,Fatah,Fatah Nsaief,35.3,0,False,False,False
1986,P-34141,England,2,2,defensive midfielder,0,0,0,Wilkins,Ray,Ray Wilkins,29.7,1,False,False,False
1986,P-34497,Soviet Union,3,3,midfielder,1,0,1,Yaremchuk,Ivan,Ivan Yaremchuk,24.2,0,False,False,False
1986,P-34556,Iraq,2,2,forward,0,0,0,Saddam,Karim,Karim Saddam,26.0,0,False,False,False
1986,P-35736,Brazil,2,0,midfielder,0,0,0,Falcão,not applicable,not applicable Falcão,32.6,1,False,False,False
1986,P-36038,Scotland,3,3,midfielder,0,0,0,Nicol,Steve,Steve Nicol,24.5,0,False,False,False
1986,P-36201,West Germany,7,7,defender,0,0,0,Eder,Norbert,Norbert Eder,30.6,0,False,False,False
1986,P-36502,Denmark,4,4,forward,4,0,4,Elkjær,Preben,Preben Elkjær,28.7,0,False,False,False
1986,P-36582,Uruguay,4,4,midfielder,1,1,0,Francescoli,Enzo,Enzo Francescoli,24.5,0,False,False,False
1986,P-36651,England,5,5,forward,6,0,6,Lineker,Gary,Gary Lineker,25.5,0,True,False,False
